,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4673,17.0,301.0,22.0,906.0,159.0,102.0,64.0,9.0,89.0,191.0,278.0,21.0,8.0,18.0
4674,23.0,11.0,11.0,16.0,80.0,50.0,25.0,380.0,12.0,2830.0,16.0,18.0,3.0,16.0
4675,8.0,249.0,10.0,892.0,103.0,24.0,23.0,1.0,8.0,379.0,116.0,14.0,5.0,10.0
4676,14.0,13.0,15.0,21.0,72.0,18.0,23.0,755.0,46.0,3587.0,18.0,18.0,9.0,9.0
4677,1820.0,28.0,2699.0,23.0,99.0,24.0,18.0,4.0,18.0,2027.0,23.0,17.0,8.0,61.0
4678,19.0,431.0,49.0,1812.0,144.0,127.0,86.0,3.0,18.0,164.0,360.0,20.0,6.0,7.0
4679,19.0,153.0,20.0,638.0,84.0,76.0,14.0,5.0,8.0,52.0,403.0,11.0,6.0,8.0
4680,2766.0,1764.0,67.0,46.0,87.0,14.0,20.0,3.0,10.0,1718.0,14.0,16.0,10.0,123.0
4681,1772.0,2340.0,15.0,24.0,85.0,17.0,23.0,4.0,15.0,2175.0,27.0,21.0,4.0,216.0
4682,25.0,30.0,19.0,21.0,100.0,972.0,494.0,3.0,11.0,2670.0,18.0,17.0,24.0,15.0
4683,1488.0,26.0,2070.0,18.0,108.0,22.0,11.0,3.0,10.0,91.0,588.0,23.0,12.0,125.0
4684,11.0,16.0,4.0,23.0,73.0,17.0,19.0,664.0,13.0,3003.0,17.0,17.0,12.0,12.0
4685,764.0,2442.0,21.0,43.0,93.0,6.0,15.0,3.0,392.0,36.0,695.0,27.0,63.0,31.0
4686,14.0,14.0,9.0,22.0,78.0,600.0,217.0,5.0,6.0,1959.0,21.0,10.0,37.0,6.0
4687,23.0,625.0,74.0,1515.0,121.0,41.0,27.0,5.0,19.0,55.0,723.0,12.0,7.0,9.0
4688,1297.0,14.0,6453.0,21.0,99.0,42.0,25.0,4.0,13.0,2678.0,35.0,17.0,18.0,29.0
4689,75.0,417.0,9.0,1233.0,102.0,22.0,226.0,3.0,10.0,337.0,284.0,20.0,11.0,23.0
4690,3360.0,4222.0,26.0,51.0,105.0,55.0,15.0,10.0,31.0,58.0,755.0,450.0,1.0,144.0
4691,21.0,20.0,27.0,27.0,86.0,25.0,26.0,719.0,22.0,3332.0,19.0,17.0,13.0,10.0
4692,3143.0,2312.0,25.0,37.0,95.0,32.0,21.0,3.0,36.0,62.0,531.0,68.0,108.0,36.0
4693,2942.0,3184.0,25.0,41.0,87.0,51.0,21.0,9.0,20.0,2764.0,17.0,29.0,10.0,152.0
4694,1383.0,2521.0,24.0,38.0,103.0,112.0,7.0,7.0,7.0,41.0,761.0,23.0,6.0,166.0
4695,3684.0,3142.0,26.0,49.0,101.0,42.0,14.0,5.0,17.0,2255.0,29.0,25.0,8.0,188.0
4696,26.0,190.0,27.0,536.0,95.0,20.0,12.0,1.0,9.0,50.0,310.0,13.0,5.0,11.0
4697,1776.0,28.0,6068.0,25.0,116.0,121.0,25.0,5.0,21.0,1632.0,74.0,184.0,47.0,164.0
4698,29.0,216.0,34.0,826.0,77.0,23.0,96.0,2.0,14.0,291.0,195.0,17.0,3.0,8.0
4699,2640.0,2642.0,20.0,43.0,63.0,16.0,17.0,4.0,24.0,26.0,849.0,32.0,9.0,107.0
4700,58.0,152.0,30.0,920.0,105.0,140.0,26.0,5.0,17.0,49.0,389.0,11.0,9.0,16.0
4701,12.0,423.0,8.0,1235.0,114.0,73.0,16.0,4.0,6.0,279.0,191.0,23.0,9.0,8.0
4702,1181.0,2022.0,21.0,33.0,110.0,17.0,10.0,4.0,42.0,39.0,380.0,38.0,96.0,23.0
4703,2081.0,2385.0,22.0,28.0,85.0,32.0,13.0,4.0,21.0,81.0,592.0,57.0,3.0,207.0
4704,64.0,48.0,38.0,24.0,106.0,1032.0,285.0,1403.0,22.0,8938.0,34.0,73.0,50.0,19.0
4705,64.0,578.0,19.0,2104.0,184.0,56.0,130.0,3.0,22.0,53.0,730.0,40.0,4.0,14.0
4706,2598.0,15.0,2516.0,32.0,81.0,15.0,20.0,1.0,14.0,3180.0,20.0,28.0,31.0,83.0
4707,11.0,87.0,10.0,723.0,29.0,7.0,35.0,2.0,17.0,177.0,109.0,9.0,3.0,2.0
4708,15.0,199.0,6.0,756.0,78.0,18.0,21.0,4.0,3.0,57.0,246.0,10.0,9.0,4.0
4709,1921.0,18.0,5113.0,29.0,121.0,34.0,20.0,4.0,14.0,871.0,62.0,24.0,6.0,141.0
4710,2993.0,2285.0,14.0,39.0,79.0,25.0,10.0,2.0,11.0,1983.0,28.0,25.0,5.0,135.0
4711,17.0,6.0,1186.0,19.0,95.0,1309.0,298.0,2.0,10.0,4134.0,20.0,24.0,31.0,16.0
4712,1276.0,43.0,5803.0,21.0,104.0,33.0,30.0,4.0,10.0,3297.0,23.0,29.0,16.0,125.0
4713,2331.0,2681.0,18.0,28.0,58.0,29.0,18.0,2.0,8.0,1571.0,25.0,24.0,4.0,94.0
4714,27.0,16.0,20.0,17.0,79.0,553.0,239.0,2.0,12.0,2619.0,17.0,12.0,29.0,9.0
4715,2644.0,2298.0,23.0,36.0,79.0,24.0,10.0,6.0,10.0,48.0,954.0,17.0,9.0,65.0
4716,14.0,226.0,11.0,996.0,58.0,45.0,9.0,2.0,6.0,275.0,160.0,8.0,6.0,2.0
4717,28.0,478.0,35.0,893.0,61.0,13.0,12.0,3.0,14.0,343.0,210.0,15.0,4.0,7.0
4718,12.0,16.0,5.0,32.0,114.0,24.0,20.0,623.0,43.0,4777.0,19.0,25.0,18.0,17.0
4719,1406.0,21.0,4337.0,21.0,99.0,21.0,22.0,6.0,12.0,2846.0,25.0,13.0,10.0,132.0
4720,26.0,17.0,478.0,20.0,57.0,1175.0,287.0,8.0,6.0,2874.0,8.0,13.0,5.0,12.0
4721,19.0,249.0,14.0,1166.0,78.0,29.0,14.0,6.0,9.0,35.0,359.0,9.0,4.0,6.0
4722,2181.0,3260.0,23.0,38.0,71.0,25.0,13.0,5.0,8.0,861.0,35.0,39.0,6.0,205.0
4723,2472.0,1607.0,19.0,30.0,74.0,31.0,9.0,0.0,133.0,1605.0,19.0,14.0,4.0,19.0
4724,14.0,21.0,7.0,20.0,84.0,30.0,17.0,350.0,12.0,2116.0,5.0,27.0,10.0,11.0
4725,10.0,147.0,16.0,485.0,90.0,110.0,11.0,0.0,10.0,22.0,126.0,5.0,5.0,0.0
4726,24.0,263.0,14.0,816.0,114.0,58.0,14.0,3.0,26.0,446.0,53.0,19.0,5.0,5.0
4727,1346.0,2209.0,37.0,34.0,80.0,51.0,10.0,2.0,118.0,85.0,556.0,5.0,6.0,89.0
4728,52.0,456.0,37.0,1407.0,140.0,35.0,59.0,3.0,27.0,118.0,454.0,25.0,11.0,18.0
4729,18.0,12.0,44.0,14.0,110.0,1335.0,444.0,7.0,11.0,4674.0,22.0,25.0,40.0,14.0
4730,1659.0,2478.0,23.0,33.0,124.0,81.0,18.0,2.0,51.0,63.0,431.0,131.0,1.0,202.0
4731,712.0,14.0,1606.0,22.0,95.0,90.0,15.0,5.0,6.0,92.0,449.0,25.0,6.0,184.0
4732,10.0,752.0,42.0,2434.0,190.0,97.0,28.0,2.0,39.0,110.0,801.0,19.0,11.0,13.0
4733,17.0,7.0,10.0,14.0,71.0,938.0,394.0,6.0,7.0,4209.0,19.0,14.0,46.0,14.0
4734,1731.0,2247.0,22.0,19.0,55.0,18.0,9.0,0.0,50.0,59.0,550.0,38.0,6.0,135.0
4735,1222.0,1793.0,18.0,24.0,53.0,26.0,8.0,3.0,9.0,1633.0,17.0,14.0,2.0,172.0
4736,3605.0,4225.0,43.0,58.0,81.0,78.0,8.0,6.0,17.0,1130.0,809.0,59.0,21.0,69.0
4737,2083.0,11.0,3369.0,16.0,66.0,33.0,16.0,5.0,11.0,1733.0,23.0,11.0,64.0,7.0
4738,15.0,17.0,16.0,13.0,64.0,18.0,12.0,369.0,38.0,2859.0,18.0,22.0,5.0,10.0
4739,15.0,138.0,41.0,1092.0,101.0,34.0,14.0,1.0,12.0,55.0,465.0,39.0,3.0,12.0
4740,2267.0,1914.0,17.0,24.0,65.0,20.0,6.0,4.0,7.0,1285.0,15.0,13.0,7.0,91.0
4741,36.0,233.0,11.0,1197.0,134.0,75.0,15.0,5.0,17.0,147.0,395.0,25.0,8.0,15.0
4742,16.0,550.0,20.0,1724.0,129.0,82.0,16.0,7.0,12.0,669.0,126.0,16.0,6.0,14.0
4743,12.0,9.0,17.0,26.0,113.0,1167.0,286.0,4.0,13.0,7134.0,26.0,28.0,38.0,20.0
4744,1713.0,3947.0,70.0,1624.0,141.0,80.0,34.0,6.0,68.0,424.0,1415.0,40.0,9.0,431.0
4745,3205.0,4097.0,26.0,52.0,99.0,60.0,17.0,4.0,95.0,51.0,951.0,29.0,8.0,260.0
4746,26.0,322.0,20.0,1122.0,71.0,17.0,10.0,3.0,35.0,408.0,275.0,29.0,6.0,14.0
4747,2207.0,38.0,9852.0,31.0,122.0,36.0,27.0,8.0,19.0,3232.0,32.0,44.0,10.0,76.0
4748,1129.0,16.0,3784.0,22.0,101.0,20.0,23.0,1.0,15.0,2090.0,14.0,21.0,12.0,111.0
4749,2312.0,2784.0,18.0,34.0,97.0,25.0,17.0,8.0,12.0,802.0,38.0,17.0,5.0,214.0
4750,3053.0,2016.0,23.0,34.0,102.0,21.0,15.0,3.0,10.0,2392.0,25.0,30.0,6.0,132.0
4751,20.0,129.0,7.0,884.0,101.0,22.0,15.0,6.0,10.0,80.0,356.0,11.0,3.0,11.0
4752,1891.0,1768.0,24.0,30.0,80.0,16.0,5.0,5.0,90.0,162.0,133.0,18.0,38.0,24.0
4753,34.0,10.0,71.0,28.0,95.0,1679.0,544.0,9.0,21.0,6537.0,24.0,29.0,60.0,19.0
4754,1015.0,68.0,729.0,29.0,1261.0,7690.0,60.0,2.0,13.0,463.0,294.0,128.0,10.0,236.0
4755,15.0,764.0,12.0,1095.0,211.0,66.0,78.0,4.0,10.0,64.0,419.0,25.0,13.0,17.0
4756,25.0,11.0,12.0,29.0,127.0,3167.0,570.0,5.0,18.0,9831.0,29.0,35.0,74.0,18.0
4757,22.0,505.0,12.0,992.0,125.0,21.0,17.0,3.0,8.0,45.0,391.0,16.0,13.0,8.0
4758,763.0,2047.0,30.0,27.0,70.0,25.0,12.0,5.0,11.0,1405.0,20.0,25.0,6.0,36.0
4759,1082.0,59.0,5344.0,17.0,138.0,27.0,18.0,2.0,19.0,2264.0,27.0,33.0,8.0,221.0
4760,10.0,472.0,37.0,1226.0,147.0,36.0,15.0,2.0,14.0,65.0,454.0,32.0,4.0,9.0
4761,14.0,8.0,6.0,14.0,61.0,20.0,16.0,297.0,26.0,2102.0,16.0,21.0,6.0,13.0
4762,2430.0,3149.0,41.0,267.0,99.0,48.0,14.0,2.0,56.0,240.0,1720.0,49.0,8.0,178.0
4763,1990.0,29.0,7214.0,24.0,106.0,38.0,24.0,7.0,14.0,82.0,1213.0,42.0,14.0,10.0
4764,8.0,361.0,5.0,892.0,91.0,42.0,98.0,2.0,14.0,393.0,236.0,10.0,6.0,9.0
4765,1969.0,44.0,6335.0,51.0,184.0,33.0,32.0,7.0,21.0,3124.0,41.0,37.0,10.0,146.0
4766,2174.0,2746.0,24.0,39.0,86.0,24.0,15.0,3.0,44.0,60.0,506.0,12.0,4.0,133.0
4767,48.0,456.0,9.0,1254.0,82.0,21.0,127.0,5.0,9.0,122.0,320.0,14.0,3.0,13.0
4768,31.0,565.0,33.0,1311.0,100.0,33.0,29.0,2.0,5.0,595.0,132.0,12.0,5.0,9.0
4769,1817.0,2676.0,23.0,42.0,119.0,34.0,17.0,2.0,15.0,2685.0,14.0,27.0,2.0,73.0
4770,3234.0,35.0,8157.0,34.0,153.0,80.0,28.0,6.0,29.0,3632.0,634.0,32.0,22.0,557.0
4771,11.0,18.0,4.0,17.0,81.0,950.0,456.0,5.0,8.0,4526.0,23.0,21.0,61.0,14.0
4772,23.0,22.0,15.0,22.0,97.0,1099.0,308.0,708.0,15.0,8493.0,23.0,30.0,77.0,19.0
4773,3.0,139.0,6.0,469.0,104.0,39.0,22.0,5.0,7.0,142.0,82.0,9.0,4.0,12.0
4774,1284.0,3634.0,28.0,36.0,141.0,40.0,15.0,8.0,222.0,81.0,1236.0,17.0,9.0,12.0
4775,1421.0,3153.0,28.0,34.0,79.0,32.0,16.0,5.0,12.0,66.0,871.0,19.0,9.0,113.0
4776,13.0,37.0,16.0,23.0,79.0,30.0,34.0,532.0,10.0,3930.0,14.0,20.0,9.0,13.0
4777,3181.0,3028.0,26.0,36.0,94.0,18.0,14.0,7.0,11.0,50.0,1100.0,534.0,22.0,173.0
4778,12.0,244.0,16.0,618.0,97.0,19.0,19.0,2.0,16.0,200.0,207.0,15.0,3.0,5.0
4779,37.0,302.0,13.0,979.0,106.0,36.0,14.0,4.0,12.0,176.0,187.0,9.0,9.0,10.0
4780,1836.0,27.0,5961.0,32.0,130.0,31.0,29.0,3.0,12.0,3520.0,27.0,36.0,12.0,139.0
4781,1200.0,20.0,5051.0,26.0,111.0,82.0,17.0,1.0,9.0,75.0,1165.0,104.0,99.0,67.0
4782,14.0,11.0,12.0,14.0,101.0,23.0,18.0,694.0,51.0,4596.0,15.0,24.0,5.0,15.0
4783,7.0,23.0,8.0,27.0,91.0,972.0,394.0,3.0,14.0,2785.0,27.0,20.0,50.0,14.0
4784,34.0,214.0,5.0,598.0,81.0,23.0,10.0,1.0,8.0,411.0,207.0,9.0,6.0,10.0
4785,36.0,206.0,53.0,1410.0,119.0,32.0,20.0,5.0,8.0,71.0,447.0,52.0,6.0,5.0
4786,15.0,8.0,16.0,21.0,80.0,782.0,253.0,4.0,9.0,4042.0,8.0,17.0,52.0,11.0
4787,3909.0,2742.0,35.0,43.0,106.0,45.0,13.0,15.0,11.0,2453.0,22.0,24.0,8.0,55.0
4788,2570.0,1914.0,38.0,27.0,99.0,21.0,14.0,3.0,7.0,1904.0,12.0,15.0,8.0,55.0
4789,25.0,189.0,88.0,1077.0,93.0,20.0,18.0,4.0,23.0,47.0,548.0,18.0,4.0,7.0
4790,45.0,196.0,12.0,708.0,112.0,46.0,23.0,2.0,35.0,875.0,36.0,19.0,4.0,12.0
4791,47.0,335.0,31.0,802.0,105.0,83.0,13.0,4.0,11.0,44.0,578.0,32.0,5.0,12.0
4792,23.0,19.0,23.0,20.0,86.0,1044.0,325.0,6.0,11.0,4187.0,16.0,22.0,30.0,9.0
4793,2985.0,2489.0,61.0,44.0,80.0,25.0,11.0,5.0,15.0,3324.0,14.0,22.0,9.0,84.0
4794,15.0,25.0,13.0,14.0,83.0,1769.0,680.0,4.0,9.0,2773.0,23.0,15.0,35.0,9.0
4795,1440.0,15.0,3365.0,24.0,92.0,18.0,25.0,4.0,8.0,2865.0,17.0,29.0,9.0,48.0
4796,1945.0,2063.0,21.0,35.0,70.0,22.0,16.0,2.0,5.0,1896.0,31.0,24.0,9.0,157.0
4797,8.0,8.0,16.0,14.0,83.0,15.0,12.0,392.0,7.0,2409.0,14.0,13.0,3.0,8.0
4798,10.0,18.0,9.0,14.0,103.0,1314.0,165.0,3.0,5.0,3061.0,19.0,20.0,30.0,14.0
4799,26.0,450.0,29.0,1305.0,113.0,28.0,18.0,1.0,16.0,108.0,498.0,30.0,6.0,13.0
4800,1172.0,12.0,2615.0,15.0,74.0,22.0,16.0,5.0,12.0,38.0,1242.0,107.0,22.0,30.0
4801,55.0,387.0,13.0,1683.0,111.0,26.0,14.0,2.0,57.0,122.0,484.0,49.0,1.0,16.0
4802,1759.0,2527.0,33.0,35.0,121.0,37.0,9.0,12.0,17.0,2229.0,27.0,18.0,9.0,65.0
4803,1633.0,21.0,6957.0,31.0,140.0,80.0,27.0,1.0,19.0,3344.0,34.0,25.0,7.0,97.0
4804,2618.0,19.0,5029.0,40.0,138.0,26.0,18.0,9.0,11.0,853.0,88.0,58.0,139.0,13.0
4805,1890.0,3700.0,31.0,34.0,119.0,161.0,24.0,6.0,19.0,128.0,654.0,42.0,4.0,387.0
4806,2186.0,2718.0,33.0,38.0,102.0,30.0,11.0,3.0,261.0,745.0,70.0,25.0,95.0,39.0
4807,48.0,25.0,37.0,27.0,106.0,18.0,38.0,475.0,80.0,4887.0,13.0,31.0,12.0,13.0
4808,1097.0,24.0,6562.0,23.0,110.0,67.0,30.0,6.0,25.0,2272.0,25.0,33.0,10.0,97.0
4809,32.0,576.0,39.0,2557.0,261.0,90.0,28.0,5.0,26.0,247.0,335.0,31.0,12.0,15.0
4810,2977.0,4008.0,124.0,1134.0,159.0,45.0,25.0,5.0,114.0,524.0,655.0,37.0,12.0,253.0
4811,2116.0,5056.0,55.0,69.0,91.0,40.0,23.0,3.0,41.0,99.0,1207.0,175.0,6.0,415.0
4812,1411.0,28.0,3087.0,23.0,113.0,23.0,50.0,4.0,8.0,123.0,695.0,16.0,4.0,323.0
4813,2145.0,3677.0,31.0,39.0,86.0,18.0,10.0,4.0,16.0,32.0,1021.0,50.0,15.0,69.0
4814,1744.0,3742.0,38.0,46.0,119.0,30.0,19.0,12.0,17.0,64.0,1027.0,23.0,10.0,140.0
4815,30.0,18.0,50.0,19.0,112.0,2629.0,491.0,5.0,9.0,5277.0,30.0,28.0,10.0,17.0
4816,24.0,679.0,15.0,2084.0,136.0,41.0,26.0,3.0,30.0,148.0,320.0,14.0,16.0,10.0
4817,1936.0,28.0,3286.0,18.0,106.0,21.0,194.0,6.0,14.0,164.0,520.0,28.0,5.0,258.0
4818,16.0,15.0,14.0,34.0,126.0,1273.0,574.0,8.0,15.0,6038.0,34.0,24.0,46.0,21.0
4819,28.0,177.0,29.0,921.0,127.0,21.0,35.0,3.0,13.0,53.0,544.0,22.0,11.0,10.0
4820,21.0,25.0,6.0,15.0,60.0,21.0,13.0,277.0,16.0,2971.0,14.0,17.0,4.0,9.0
4821,918.0,189.0,153.0,1028.0,107.0,52.0,60.0,3.0,49.0,202.0,771.0,13.0,5.0,126.0
4822,1201.0,2700.0,16.0,36.0,94.0,34.0,7.0,2.0,7.0,32.0,1078.0,58.0,9.0,240.0
4823,2452.0,2586.0,25.0,40.0,109.0,33.0,17.0,10.0,10.0,2667.0,31.0,34.0,4.0,90.0
4824,2587.0,4773.0,44.0,63.0,170.0,53.0,31.0,6.0,136.0,80.0,1190.0,67.0,11.0,460.0
4825,1262.0,27.0,4543.0,32.0,111.0,33.0,15.0,6.0,9.0,3893.0,19.0,32.0,5.0,94.0
4826,14.0,15.0,24.0,14.0,100.0,58.0,13.0,459.0,9.0,1972.0,18.0,8.0,7.0,10.0
4827,13.0,448.0,11.0,1341.0,138.0,106.0,24.0,4.0,8.0,59.0,487.0,15.0,9.0,15.0
4828,12.0,569.0,41.0,1638.0,87.0,29.0,23.0,2.0,10.0,388.0,165.0,19.0,4.0,10.0
4829,43.0,26.0,26.0,23.0,109.0,695.0,171.0,9.0,8.0,2895.0,21.0,19.0,97.0,14.0
4830,24.0,25.0,12.0,31.0,97.0,1785.0,698.0,10.0,22.0,6056.0,27.0,22.0,61.0,13.0
4831,1045.0,17.0,3995.0,23.0,117.0,20.0,66.0,5.0,15.0,205.0,501.0,20.0,7.0,339.0
4832,2506.0,2542.0,32.0,39.0,101.0,29.0,25.0,10.0,416.0,59.0,1898.0,64.0,69.0,12.0
4833,1177.0,22.0,6185.0,32.0,113.0,34.0,35.0,9.0,12.0,696.0,108.0,20.0,32.0,80.0
4834,2115.0,2387.0,19.0,40.0,111.0,23.0,14.0,6.0,7.0,55.0,1024.0,38.0,41.0,229.0
4835,2857.0,3331.0,45.0,45.0,122.0,30.0,20.0,5.0,16.0,940.0,100.0,19.0,10.0,185.0
4836,41.0,33.0,74.0,39.0,193.0,1653.0,432.0,547.0,29.0,7730.0,49.0,32.0,38.0,35.0
4837,17.0,15.0,28.0,17.0,123.0,120.0,31.0,977.0,47.0,8543.0,25.0,32.0,11.0,21.0
4838,1880.0,1915.0,19.0,34.0,101.0,20.0,16.0,2.0,10.0,640.0,35.0,37.0,18.0,26.0
4839,12.0,18.0,10.0,21.0,80.0,874.0,356.0,5.0,10.0,4423.0,21.0,24.0,33.0,18.0
4840,19.0,12.0,23.0,20.0,111.0,744.0,442.0,10.0,11.0,4391.0,12.0,14.0,35.0,9.0
4841,1249.0,3555.0,53.0,45.0,123.0,38.0,16.0,9.0,40.0,60.0,756.0,24.0,3.0,178.0
4842,43.0,23.0,12.0,729.0,142.0,19.0,14.0,5.0,25.0,34.0,389.0,17.0,4.0,10.0
4843,3717.0,3520.0,46.0,1456.0,102.0,46.0,25.0,6.0,24.0,1509.0,209.0,20.0,5.0,66.0
4844,10.0,289.0,40.0,27.0,45.0,1413.0,16.0,5.0,3.0,2206.0,18.0,10.0,8.0,5.0
4845,1537.0,4968.0,54.0,44.0,102.0,20.0,20.0,4.0,80.0,45.0,994.0,41.0,6.0,117.0
4846,31.0,525.0,70.0,851.0,121.0,30.0,11.0,7.0,62.0,86.0,636.0,21.0,13.0,9.0
4847,3957.0,2631.0,30.0,48.0,95.0,62.0,20.0,2.0,887.0,34.0,2307.0,33.0,176.0,6.0
4848,951.0,30.0,2328.0,18.0,100.0,27.0,327.0,2.0,12.0,80.0,477.0,16.0,5.0,184.0
4849,21.0,11.0,10.0,22.0,120.0,36.0,17.0,315.0,13.0,2571.0,21.0,26.0,11.0,10.0
4850,1792.0,2041.0,38.0,37.0,90.0,39.0,9.0,5.0,161.0,33.0,666.0,70.0,79.0,13.0
4851,2785.0,2315.0,24.0,45.0,111.0,86.0,12.0,6.0,7.0,2211.0,25.0,23.0,9.0,121.0
4852,23.0,15.0,20.0,24.0,81.0,1085.0,334.0,3.0,9.0,4311.0,9.0,16.0,37.0,11.0
4853,23.0,185.0,25.0,1056.0,122.0,29.0,11.0,3.0,22.0,38.0,498.0,15.0,7.0,5.0
4854,1552.0,27.0,7187.0,23.0,93.0,32.0,26.0,8.0,5.0,624.0,178.0,22.0,69.0,148.0
4855,3067.0,3157.0,27.0,44.0,148.0,61.0,12.0,4.0,14.0,2028.0,27.0,22.0,9.0,141.0
4856,19.0,14.0,6.0,19.0,71.0,30.0,17.0,542.0,23.0,2080.0,15.0,15.0,12.0,12.0
4857,16.0,29.0,6.0,20.0,87.0,19.0,16.0,436.0,10.0,2011.0,15.0,24.0,11.0,11.0
4858,24.0,391.0,24.0,851.0,102.0,19.0,14.0,3.0,20.0,29.0,372.0,10.0,3.0,7.0
4859,17.0,507.0,14.0,1422.0,89.0,33.0,6.0,5.0,5.0,259.0,208.0,28.0,187.0,7.0
4860,1973.0,2849.0,25.0,32.0,104.0,22.0,916.0,5.0,18.0,2968.0,55.0,21.0,10.0,56.0
4861,22.0,304.0,37.0,1114.0,134.0,92.0,65.0,2.0,15.0,111.0,306.0,18.0,10.0,19.0
4862,49.0,567.0,49.0,51.0,96.0,2476.0,17.0,3.0,10.0,4920.0,28.0,29.0,8.0,21.0
4863,35.0,21.0,30.0,19.0,105.0,2198.0,406.0,4.0,10.0,5570.0,34.0,22.0,39.0,13.0
4864,23.0,26.0,8.0,22.0,107.0,1388.0,611.0,5.0,11.0,5265.0,15.0,28.0,45.0,24.0
4865,28.0,35.0,7.0,26.0,104.0,1307.0,370.0,8.0,10.0,3916.0,20.0,15.0,43.0,15.0
4866,14.0,272.0,13.0,1024.0,118.0,57.0,39.0,2.0,5.0,151.0,501.0,14.0,5.0,12.0
4867,32.0,353.0,22.0,1014.0,113.0,22.0,11.0,1.0,15.0,242.0,156.0,8.0,10.0,9.0
4868,4443.0,3097.0,32.0,42.0,116.0,30.0,24.0,10.0,14.0,2561.0,27.0,14.0,6.0,158.0
4869,22.0,320.0,27.0,1764.0,139.0,50.0,32.0,4.0,38.0,82.0,609.0,16.0,5.0,17.0
4870,2023.0,2678.0,22.0,40.0,99.0,52.0,24.0,5.0,31.0,43.0,594.0,144.0,26.0,61.0
4871,31.0,181.0,17.0,997.0,117.0,83.0,9.0,3.0,8.0,218.0,162.0,12.0,6.0,8.0
4872,42.0,419.0,17.0,1772.0,105.0,53.0,66.0,4.0,8.0,441.0,230.0,16.0,9.0,8.0
4873,28.0,22.0,95.0,21.0,93.0,1456.0,502.0,1.0,7.0,2649.0,25.0,19.0,64.0,15.0
4874,1905.0,2142.0,21.0,24.0,108.0,31.0,13.0,2.0,22.0,989.0,50.0,27.0,22.0,22.0
4875,33.0,36.0,16.0,23.0,105.0,1191.0,382.0,15.0,8.0,5142.0,19.0,42.0,51.0,17.0
4876,1577.0,2578.0,29.0,45.0,107.0,18.0,8.0,1.0,20.0,62.0,872.0,41.0,52.0,15.0
4877,3562.0,3780.0,57.0,849.0,190.0,69.0,484.0,7.0,46.0,2312.0,283.0,53.0,16.0,123.0
4878,29.0,366.0,27.0,1066.0,102.0,99.0,16.0,3.0,10.0,69.0,729.0,11.0,5.0,13.0
4879,3355.0,2412.0,23.0,37.0,102.0,40.0,15.0,3.0,8.0,2704.0,26.0,19.0,6.0,118.0
4880,12.0,11.0,8.0,23.0,101.0,1854.0,266.0,6.0,21.0,3694.0,28.0,23.0,15.0,13.0
4881,1949.0,34.0,4804.0,36.0,453.0,2315.0,37.0,15.0,31.0,189.0,837.0,22.0,17.0,211.0
4882,71.0,938.0,12.0,28.0,98.0,20.0,123.0,5.0,8.0,146.0,446.0,12.0,3.0,10.0
4883,2058.0,2379.0,20.0,40.0,74.0,28.0,9.0,4.0,14.0,2497.0,11.0,26.0,8.0,80.0
4884,1940.0,1930.0,40.0,41.0,126.0,496.0,333.0,5.0,13.0,5286.0,20.0,25.0,52.0,166.0
4885,68.0,33.0,15.0,22.0,97.0,28.0,73.0,860.0,60.0,2546.0,31.0,17.0,9.0,11.0
4886,2286.0,76.0,4237.0,30.0,100.0,57.0,32.0,5.0,14.0,3217.0,28.0,28.0,8.0,144.0
4887,18.0,13.0,21.0,21.0,84.0,1179.0,311.0,3.0,12.0,4715.0,29.0,16.0,40.0,17.0
4888,1544.0,3527.0,57.0,38.0,82.0,21.0,21.0,3.0,132.0,42.0,777.0,77.0,101.0,53.0
4889,51.0,280.0,32.0,1020.0,102.0,26.0,26.0,512.0,34.0,4843.0,61.0,48.0,12.0,12.0
4890,20.0,11.0,16.0,14.0,84.0,1442.0,420.0,8.0,14.0,5880.0,15.0,17.0,46.0,28.0
4891,2308.0,3650.0,40.0,45.0,138.0,124.0,14.0,4.0,22.0,55.0,1210.0,190.0,7.0,172.0
4892,2331.0,34.0,4510.0,28.0,122.0,54.0,29.0,5.0,12.0,121.0,1848.0,27.0,158.0,14.0
4893,37.0,365.0,57.0,1197.0,112.0,123.0,33.0,0.0,29.0,512.0,142.0,14.0,6.0,12.0
4894,17.0,26.0,28.0,20.0,93.0,1258.0,434.0,7.0,9.0,5014.0,33.0,16.0,49.0,17.0
4895,23.0,21.0,19.0,14.0,136.0,2154.0,376.0,680.0,13.0,6736.0,31.0,36.0,57.0,15.0
4896,30.0,15.0,23.0,27.0,108.0,19.0,32.0,2060.0,16.0,7279.0,35.0,35.0,8.0,11.0
4897,1659.0,36.0,7572.0,39.0,139.0,1025.0,350.0,7.0,27.0,3485.0,309.0,20.0,109.0,28.0
4898,33.0,329.0,24.0,1041.0,245.0,58.0,24.0,9.0,25.0,186.0,446.0,23.0,9.0,18.0
4899,22.0,28.0,37.0,19.0,115.0,32.0,28.0,667.0,19.0,3488.0,13.0,23.0,7.0,11.0
4900,1401.0,2855.0,15.0,31.0,118.0,17.0,22.0,2.0,22.0,44.0,1388.0,162.0,22.0,109.0
4901,27.0,275.0,21.0,736.0,106.0,57.0,17.0,3.0,4.0,39.0,331.0,11.0,7.0,14.0
